City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
388,Pucara,PE,2022-04-10 01:02:59,-15.9803,-71.4606,40.59,60,100,5.79
389,Srednekolymsk,RU,2022-04-10 01:02:59,67.45,153.6833,1.0,83,100,7.05
390,Leshukonskoye,RU,2022-04-10 01:02:59,64.8989,45.7622,32.79,96,100,4.18
391,Corrales,US,2022-04-10 01:03:00,35.2378,-106.6067,77.41,7,0,25.32
392,Tab,HU,2022-04-10 01:03:00,46.7314,18.032,41.25,65,100,15.14
393,Kantilo,IN,2022-04-10 01:03:00,20.35,85.1833,79.75,70,75,1.66
394,Gat,IL,2022-04-10 01:03:01,31.61,34.7642,64.4,100,1,6.15
395,Sandwick,GB,2022-04-10 01:03:01,60.0,-1.25,37.22,52,100,10.36
396,Amapa,BR,2022-04-10 01:03:01,1.0,-52.0,72.97,99,100,4.18
397,Walvis Bay,NA,2022-04-10 01:03:02,-22.9575,14.5053,62.42,72,0,5.32
398,Ebnat-Kappel,CH,2022-04-10 01:03:02,47.262,9.1247,36.36,89,100,3.8
399,Magadi,IN,2022-04-10 01:03:02,12.9667,77.2333,73.56,79,100,3.09
400,Flinders,AU,2022-04-10 01:03:03,-34.5833,150.8552,77.05,75,23,4.0
401,Hasaki,JP,2022-04-10 01:03:03,35.7333,140.8333,73.29,66,0,4.65
402,Isangel,VU,2022-04-10 01:03:04,-19.55,169.2667,84.85,71,6,12.57
403,Dingle,PH,2022-04-10 00:58:33,10.9995,122.6711,74.86,95,100,2.62
404,Kupang,ID,2022-04-10 01:03:04,-10.1667,123.5833,81.28,72,100,3.94
405,Yershichi,RU,2022-04-10 01:03:04,53.6725,32.7542,37.29,97,100,11.81
406,Saint-Georges,GD,2022-04-10 01:03:05,12.0564,-61.7485,79.21,76,97,15.97
407,South Yuba City,US,2022-04-10 01:03:05,39.1166,-121.6391,76.19,10,0,26.46
408,Khovu-Aksy,RU,2022-04-10 01:03:05,51.1333,93.6,25.75,52,99,11.18
409,Hofn,IS,2022-04-10 01:02:08,64.2539,-15.2082,30.61,60,100,7.49
410,Coquimbo,CL,2022-04-10 01:01:30,-29.9533,-71.3436,61.43,75,1,2.26
411,Honiara,SB,2022-04-10 01:02:13,-9.4333,159.95,87.31,63,84,6.08
412,Manyana,BW,2022-04-10 01:03:06,-23.4,21.7167,59.43,91,100,16.11
413,Tessalit,ML,2022-04-10 01:03:06,20.1986,1.0114,77.31,7,78,9.95
414,Yulara,AU,2022-04-10 01:03:07,-25.2406,130.9889,81.64,17,0,9.46
415,Santa Cruz,BO,2022-04-10 00:59:12,-17.8,-63.1667,80.06,78,40,8.05
416,Great Yarmouth,GB,2022-04-10 01:02:08,52.6083,1.7305,39.94,75,48,6.42
417,Murgab,TM,2022-04-10 01:03:07,37.4966,61.9714,72.09,27,100,9.44
418,Oranjestad,AW,2022-04-10 01:03:08,12.524,-70.027,78.33,86,75,22.28
419,Dunedin,NZ,2022-04-10 01:04:08,-45.8742,170.5036,61.84,54,9,4.9
420,Anamoros,SV,2022-04-10 01:04:08,13.7406,-87.8736,88.75,50,95,7.9
421,Puerto Rondon,CO,2022-04-10 01:04:08,6.2805,-71.1,82.0,55,11,4.61
422,Kinsale,IE,2022-04-10 01:04:09,51.7075,-8.5306,47.23,70,75,14.97
423,Luwuk,ID,2022-04-10 01:04:09,-0.9516,122.7875,84.22,71,100,5.95
424,Tumbes,PE,2022-04-10 01:04:09,-3.5667,-80.4414,76.95,88,100,4.61
425,Taoudenni,ML,2022-04-10 01:04:10,22.6783,-3.9836,74.7,11,0,11.79
426,Rudnogorsk,RU,2022-04-10 01:04:10,57.2639,103.7519,27.99,89,100,3.89
427,Green River,US,2022-04-10 01:04:11,41.5286,-109.4662,48.6,25,90,28.03
428,Acajutla,SV,2022-04-10 01:04:11,13.5928,-89.8275,85.57,53,97,11.92
429,Bonthe,SL,2022-04-10 01:04:11,7.5264,-12.505,78.03,88,11,3.15
430,Kayerkan,RU,2022-04-10 01:04:12,69.3497,87.7602,-4.49,83,95,4.88
431,Ipixuna,BR,2022-04-10 01:04:12,-1.7625,-48.8043,73.67,97,100,5.08
432,Pauini,BR,2022-04-10 01:04:12,-7.7136,-66.9764,74.16,94,88,2.19
433,Aanekoski,FI,2022-04-10 01:04:13,62.6946,25.818,30.85,83,100,12.33
434,Karratha,AU,2022-04-10 01:04:13,-20.7377,116.8463,87.4,34,36,13.29
435,College,US,2022-04-10 01:04:13,64.8569,-147.8028,20.89,40,20,6.91
436,Arman,RU,2022-04-10 01:04:14,59.7,150.1667,25.02,77,73,1.92
437,Saint-Junien,FR,2022-04-10 01:04:14,45.8833,0.9,39.78,93,6,2.71
438,Molango,MX,2022-04-10 01:04:14,20.7833,-98.7167,55.04,63,12,4.54
439,Harper,LR,2022-04-10 01:04:15,4.375,-7.7169,79.92,86,100,4.59
440,Coihaique,CL,2022-04-10 00:59:41,-45.5752,-72.0662,52.41,76,75,5.75
441,Marshfield,US,2022-04-10 01:04:15,44.6689,-90.1718,42.71,45,0,0.0
442,Kununurra,AU,2022-04-10 01:02:19,-15.7667,128.7333,87.78,33,60,4.61
443,Theunissen,ZA,2022-04-10 01:04:16,-28.411,26.7011,53.46,90,100,15.46
444,Atar,MR,2022-04-10 01:04:16,20.5169,-13.0499,75.42,9,0,6.4
445,Itoman,JP,2022-04-10 01:04:16,26.1247,127.6694,77.38,86,75,9.22
446,Victoria,HK,2022-04-10 01:02:37,22.2855,114.1577,77.25,63,0,11.01
447,Moussoro,TD,2022-04-10 01:04:17,13.6408,16.4901,86.0,8,100,11.16
448,Rushden,GB,2022-04-10 01:04:17,52.2914,-0.5992,38.57,69,32,4.21
449,Sumbe,AO,2022-04-10 01:04:17,-11.2061,13.8437,76.8,90,100,2.89
450,La Orilla,MX,2022-04-10 01:04:17,17.9833,-102.2333,78.53,69,100,7.47
451,Port-Gentil,GA,2022-04-10 01:04:18,-0.7193,8.7815,78.53,82,100,7.96
452,Rumoi,JP,2022-04-10 01:04:18,43.9344,141.6428,49.51,69,100,1.81
453,Adre,TD,2022-04-10 01:04:18,13.4667,22.2,81.59,12,97,4.03
454,Serenje,ZM,2022-04-10 01:04:19,-13.2325,30.2352,60.48,95,100,8.57
455,Rockhampton,AU,2022-04-10 01:00:33,-23.3833,150.5,82.29,61,100,17.27
456,Whitehorse,CA,2022-04-10 01:04:19,60.7161,-135.0538,32.02,78,100,5.99
457,Husavik,IS,2022-04-10 01:04:20,66.0449,-17.3389,21.15,85,91,8.68
458,Juneau,US,2022-04-10 01:00:28,58.3019,-134.4197,42.98,62,98,4.23
459,Kushiro,JP,2022-04-10 01:04:20,42.975,144.3747,47.61,72,34,2.82
460,Oystese,NO,2022-04-10 01:04:20,60.3882,6.1925,38.5,95,96,9.73
461,Den Helder,NL,2022-04-10 01:04:21,52.9599,4.7593,42.78,72,40,15.01
462,Zhigalovo,RU,2022-04-10 01:04:21,54.8097,105.1578,32.49,88,100,6.42
463,Cedar Rapids,US,2022-04-10 01:04:21,42.0083,-91.6441,49.33,40,0,3.44
464,Ulaangom,MN,2022-04-10 01:04:22,49.9811,92.0667,31.95,43,90,4.03
465,Broken Hill,AU,2022-04-10 01:05:22,-31.95,141.4333,78.4,36,0,4.12
466,Acapulco,MX,2022-04-10 01:05:22,16.8634,-99.8901,80.42,78,40,8.05
467,Mallaig,CA,2022-04-10 01:05:23,54.2169,-111.3685,33.51,83,100,24.23
468,Upington,ZA,2022-04-10 01:05:23,-28.4478,21.2561,59.9,83,81,7.81
469,Beboto,TD,2022-04-10 01:05:23,8.2668,16.939,81.23,47,100,4.88
470,Tautira,PF,2022-04-10 01:05:24,-17.7333,-149.15,81.64,76,46,17.18
471,Palmer,US,2022-04-10 01:05:24,42.1584,-72.3287,45.77,75,20,8.05
472,Novikovo,RU,2022-04-10 01:05:24,51.1537,37.8879,50.05,81,100,11.36
473,Atasu,KZ,2022-04-10 01:05:25,48.6814,71.6433,42.04,73,99,9.64
474,Aykhal,RU,2022-04-10 01:05:25,66.0,111.5,21.16,81,57,2.89
475,Del Rio,US,2022-04-10 01:05:23,29.3627,-100.8968,84.31,21,0,12.66
476,Ventspils,LV,2022-04-10 01:02:11,57.3894,21.5606,39.13,87,20,14.97
477,Chara,RU,2022-04-10 01:05:25,56.9064,118.2631,17.33,89,99,2.19
478,Eqbaliyeh,IR,2022-04-10 01:05:26,35.3022,51.5358,67.82,36,51,8.99
479,Dzhebariki-Khaya,RU,2022-04-10 01:05:26,62.2167,135.8,26.92,93,100,3.71
480,Kautokeino,NO,2022-04-10 01:05:26,69.0125,23.0412,27.59,95,100,21.85
481,Manavalakurichi,IN,2022-04-10 01:05:27,8.1333,77.3,76.23,87,100,10.87
482,Plainview,US,2022-04-10 01:05:27,40.7765,-73.4673,51.48,69,100,4.61
483,Concarneau,FR,2022-04-10 01:05:27,47.875,-3.9225,38.82,73,31,6.53
484,Xining,CN,2022-04-10 01:05:28,36.6167,101.7667,52.95,16,0,1.66
485,Mendi,PG,2022-04-10 01:05:28,-6.1761,143.6513,69.22,69,85,3.2
486,Ionia,US,2022-04-10 01:05:28,42.9873,-85.0711,37.74,68,100,11.5
487,Dekar,BW,2022-04-10 01:05:29,-21.5333,21.9333,60.44,88,99,10.87
488,Yakeshi,CN,2022-04-10 01:05:29,49.2833,120.7333,43.9,62,1,27.04
489,Sao Lourenco Do Sul,BR,2022-04-10 01:05:29,-31.3653,-51.9783,66.85,91,0,7.34
490,Cordoba,AR,2022-04-10 01:05:30,-31.4135,-64.1811,72.75,79,20,8.05
491,Price,US,2022-04-10 01:01:34,39.5994,-110.8107,60.12,42,0,19.46
492,Belle Fourche,US,2022-04-10 01:05:30,44.6714,-103.8522,49.32,31,50,9.17
493,Vozrozhdeniye,RU,2022-04-10 01:05:30,44.5503,38.2136,48.63,86,68,4.38
494,Ontario,US,2022-04-10 01:02:22,34.0633,-117.6509,86.38,46,0,18.01
495,Sassandra,CI,2022-04-10 01:01:14,4.95,-6.0833,80.31,85,100,7.0
496,Sile,TR,2022-04-10 01:05:31,41.1754,29.6133,61.47,53,0,5.99
497,Colmar,FR,2022-04-10 01:05:31,48.0833,7.3667,40.98,70,0,4.61
498,Gorontalo,ID,2022-04-10 01:01:13,0.5412,123.0595,85.12,67,100,3.22
499,Constitucion,CL,2022-04-10 01:05:31,-35.3333,-72.4167,53.01,93,4,4.56
500,Villa Carlos Paz,AR,2022-04-10 01:02:35,-31.4241,-64.4978,69.39,81,27,3.6
501,Puerto Escondido,MX,2022-04-10 01:05:32,15.85,-97.0667,81.43,74,75,5.75
502,Sungurlu,TR,2022-04-10 01:05:32,40.1675,34.3739,55.92,46,100,4.09
503,Matamoros,MX,2022-04-10 01:00:33,25.5333,-103.25,72.41,42,73,3.94
504,Farafangana,MG,2022-04-10 01:05:33,-22.8167,47.8333,74.48,81,35,7.85
505,Dubai,AE,2022-04-10 01:05:01,25.2582,55.3047,78.73,36,0,5.75
506,Mandeville,JM,2022-04-10 01:05:33,18.0417,-77.5071,69.01,86,83,2.06
507,Channel-Port Aux Basques,CA,2022-04-10 01:05:33,47.5702,-59.1367,36.61,99,100,8.84
508,Tarakan,ID,2022-04-10 01:05:34,3.3,117.6333,81.9,83,75,3.44
509,Quepos,CR,2022-04-10 01:05:34,9.4236,-84.1652,79.21,74,100,3.8
510,Mudgee,AU,2022-04-10 01:05:34,-32.5943,149.5871,69.85,64,40,4.61
511,Pingliang,CN,2022-04-10 01:05:35,35.5392,106.6861,65.3,39,7,2.75
512,Krasnoturansk,RU,2022-04-10 01:05:35,54.3186,91.5639,30.52,85,93,14.36
513,Sayan,PE,2022-04-10 01:06:35,-11.1361,-77.1933,71.04,77,100,2.19
514,Samarai,PG,2022-04-10 01:06:36,-10.6167,150.6667,84.72,74,48,16.71
515,Alakurtti,RU,2022-04-10 01:06:36,66.9672,30.3491,20.8,96,65,5.91
516,Manaus,BR,2022-04-10 01:06:36,-3.1019,-60.025,77.49,88,0,3.44
517,Owosso,US,2022-04-10 01:02:44,42.9978,-84.1766,38.16,72,100,9.22
518,Puri,IN,2022-04-10 01:06:37,19.8,85.85,81.12,86,90,18.84
519,Gejiu,CN,2022-04-10 01:06:37,23.306,103.1635,55.74,71,7,4.72
520,Placido De Castro,BR,2022-04-10 01:06:37,-10.3353,-67.1856,74.34,97,100,1.83
521,Phangnga,TH,2022-04-10 01:06:38,8.4509,98.5298,80.64,87,6,1.23
522,Ratnagiri,IN,2022-04-10 01:05:49,16.9833,73.3,79.27,84,75,1.59
523,Aranos,NA,2022-04-10 01:06:38,-24.1333,19.1167,63.3,76,0,4.29
524,Katima Mulilo,NA,2022-04-10 01:06:39,-17.5,24.2667,63.32,86,100,4.72
525,Jacareacanga,BR,2022-04-10 01:06:39,-6.2222,-57.7528,73.22,98,19,1.61
526,Karlskrona,SE,2022-04-10 01:06:39,56.1616,15.5866,37.85,75,100,18.37
527,Biak,ID,2022-04-10 01:06:40,-0.9131,122.8766,81.82,72,100,6.26
528,Hualmay,PE,2022-04-10 01:05:47,-11.0964,-77.6139,68.65,86,96,8.03
529,Naze,JP,2022-04-10 01:06:40,28.3667,129.4833,66.27,86,97,10.31
530,Dosso,NE,2022-04-10 01:06:40,13.049,3.1937,89.42,28,85,6.76
531,Alice Springs,AU,2022-04-10 01:06:41,-23.7,133.8833,81.95,21,4,10.36
532,Kalabo,ZM,2022-04-10 01:06:41,-14.97,22.6814,64.38,97,100,4.23
533,Kutahya,TR,2022-04-10 01:06:41,39.4242,29.9833,49.19,63,5,5.17
534,Kudahuvadhoo,MV,2022-04-10 01:06:42,2.6708,72.8944,84.13,66,80,10.49
535,Tongren,CN,2022-04-10 01:06:42,27.7172,109.1853,70.74,72,23,3.87
536,Tuburan,PH,2022-04-10 01:06:42,6.6439,122.2736,82.56,76,100,11.12
537,Niihama,JP,2022-04-10 01:06:43,33.9593,133.3167,62.73,65,22,3.76
538,Merauke,ID,2022-04-10 01:06:43,-8.4667,140.3333,81.7,78,100,6.08
539,Guerrero Negro,MX,2022-04-10 01:06:44,27.9769,-114.0611,70.66,63,0,15.03
540,Tianjin,CN,2022-04-10 01:06:44,39.1422,117.1767,62.55,67,9,2.24
541,Mattru,SL,2022-04-10 01:06:44,7.6244,-11.8332,77.47,88,100,2.93
542,Taltal,CL,2022-04-10 01:02:08,-25.4,-70.4833,63.79,77,10,4.74
543,Poya,NC,2022-04-10 01:06:45,-21.35,165.15,80.65,77,73,9.33
544,Miri,MY,2022-04-10 01:06:45,4.4148,114.0089,75.34,93,100,9.62
545,Rusape,ZW,2022-04-10 01:06:45,-18.5278,32.1284,58.55,97,100,7.34
546,Hambantota,LK,2022-04-10 01:06:46,6.1241,81.1185,73.74,100,20,1.14
547,Vila,PT,2022-04-10 01:06:46,42.0304,-8.1588,45.48,91,100,4.29
548,Ban Pong,TH,2022-04-10 01:06:46,13.8163,99.8774,85.21,46,98,3.33
549,Bharuch,IN,2022-04-10 01:06:47,21.7,72.9667,81.32,32,5,3.53
550,Port Moresby,PG,2022-04-10 01:06:47,-9.4431,147.1797,85.39,70,75,8.68
551,Chabahar,IR,2022-04-10 01:06:47,25.2919,60.643,81.23,56,0,10.76
552,Cayenne,GF,2022-04-10 01:06:48,4.9333,-52.3333,82.09,1,75,8.05
553,Ocean City,US,2022-04-10 01:06:48,39.2776,-74.5746,52.02,63,93,1.01
554,Deputatskiy,RU,2022-04-10 01:07:48,69.3,139.9,-2.29,79,9,2.68
555,Vila Franca Do Campo,PT,2022-04-10 01:07:49,37.7167,-25.4333,55.81,74,63,22.62
556,Orlik,RU,2022-04-10 01:07:49,52.5178,99.825,15.48,80,100,0.51
557,Drovyanaya,RU,2022-04-10 01:07:49,51.5833,113.0333,31.42,95,100,7.49
558,Patrocinio,BR,2022-04-10 01:07:50,-18.9439,-46.9925,67.77,86,99,1.01
559,Warrington,GB,2022-04-10 01:07:50,53.3925,-2.5802,36.99,83,0,4.61
560,Doctor Arroyo,MX,2022-04-10 01:07:50,23.6667,-100.1833,65.77,48,69,8.1
561,Palaiokhorion,GR,2022-04-10 01:07:51,40.95,24.1833,57.58,85,89,3.38
562,Mingaora,PK,2022-04-10 01:07:51,34.7758,72.3625,64.47,36,0,8.93
563,Tromso,NO,2022-04-10 01:07:51,69.6496,18.957,35.62,87,75,6.91
564,Belmonte,BR,2022-04-10 01:07:51,-15.8631,-38.8828,77.58,79,40,5.32
565,Namibe,AO,2022-04-10 01:07:52,-15.1961,12.1522,71.15,78,7,5.01
566,Chalons-En-Champagne,FR,2022-04-10 01:07:52,48.9539,4.3672,36.63,96,4,2.1
567,Boffa,GN,2022-04-10 01:07:52,10.1667,-14.0333,78.51,89,10,3.24
568,Broome,US,2022-04-10 01:07:53,42.2506,-75.833,43.68,76,100,4.61
569,Sao Felix Do Xingu,BR,2022-04-10 01:07:53,-6.6447,-51.995,72.95,98,100,1.5
570,Isilkul,RU,2022-04-10 01:07:53,54.9109,71.2728,31.98,80,11,7.58
571,Kabanjahe,ID,2022-04-10 01:07:54,3.1001,98.4908,67.41,86,93,1.1
572,La Ronge,CA,2022-04-10 01:04:37,55.1001,-105.2842,36.95,86,81,11.48
573,Cornelius,US,2022-04-10 01:07:54,35.4868,-80.8601,46.62,55,100,14.97
574,Russell,US,2022-04-10 01:07:54,32.3502,-85.1999,55.0,71,0,0.0
575,Veseloyarsk,RU,2022-04-10 01:07:55,51.2836,81.1056,33.06,76,5,4.61
576,Opuwo,NA,2022-04-10 01:07:55,-18.0607,13.84,68.61,44,0,3.96
577,Tazovskiy,RU,2022-04-10 01:07:55,67.4667,78.7,-16.89,100,90,5.01
578,Laramie,US,2022-04-10 01:07:56,41.3114,-105.5911,47.95,71,100,28.77
579,Tezu,IN,2022-04-10 01:03:20,27.9167,96.1667,73.27,67,100,0.25
580,Te Anau,NZ,2022-04-10 01:03:34,-45.4167,167.7167,62.46,49,12,2.24
581,Port Hardy,CA,2022-04-10 01:07:56,50.6996,-127.4199,39.78,75,100,14.63
582,Chistoye,RU,2022-04-10 01:07:57,56.5375,43.0045,39.38,99,88,5.82
